msisdn,category,applicationtype,age,gender,arpu,income,device,download,num_downloads,purchase_value
5352392950,News,Playstore,36,1,0,26790,4,0,0,0
5352351382,News,Playstore,74,0,0,87332,3,0,0,0
5352308390,ecommerce,Playstore,73,0,0,75730,3,1,12195,7281
5352205190,ecommerce,Playstore,34,1,0,49082,4,0,0,0
669715741,Music,Playstore,69,1,4545.454545,84434,2,1,76097,1424
669713165,Video,Playstore,74,0,4545.454545,79848,2,1,58305,6065
669676733,Music,Playstore,26,1,57954.54545,12614,2,1,92844,0
669598221,Sports,Playstore,53,0,61186.36364,87649,4,1,95012,0
669577901,Communication,Playstore,29,1,1790695.455,78051,3,0,0,0
669572205,Music,Playstore,77,1,0,89676,3,1,13929,0
669563517,Games,Playstore,28,0,NA,11315,3,0,0,0
669556701,Video,Playstore,24,1,0,39995,4,1,52878,9427
669529293,Education,Playstore,30,1,0,89849,3,0,0,0
669527949,ecommerce,Playstore,16,0,0,75091,4,1,62380,0
669473725,Others,Playstore,41,0,29088.18182,55677,4,1,19828,6772
669471677,Video,Playstore,49,0,NA,11528,4,1,64953,4345
669441309,Games,Playstore,51,0,1090.909091,85456,3,0,0,0
669426093,Lifestyle,Playstore,58,1,0,49513,3,0,0,0
669425661,Games,Playstore,17,0,0,98648,2,1,84600,7883
669411485,Travel,Playstore,74,1,0,89453,4,0,0,0
669378381,Education,Playstore,80,0,13636.36364,71103,4,0,0,0
669375037,Music,Playstore,18,0,0,43510,2,1,62869,0
669372829,Video,Playstore,52,1,0,41022,3,0,0,0
669339805,Video,Playstore,62,0,1603.636364,91946,4,1,20476,4860
669290189,Games,Playstore,30,0,54545.45455,78765,2,0,0,0
669287469,Music,Playstore,28,1,0,68407,3,0,0,0
669229453,Banking,Playstore,69,0,0,49102,2,0,0,0
669219853,Games,Playstore,23,1,0,25973,2,1,81607,2655
669151309,Music,Playstore,20,0,0,73580,2,1,87383,0
669026477,Education,Playstore,79,0,35613.63636,91204,4,0,0,0
669022685,ecommerce,Playstore,58,1,0,39322,2,1,21390,0
669019613,Lifestyle,Playstore,53,0,3186.363636,48126,4,0,0,0
669010957,Games,Playstore,29,1,286318.1818,37743,4,0,0,0
668972061,Music,Playstore,44,1,0,58443,4,1,87681,0
668946093,Video,Playstore,33,0,1659.090909,16275,4,1,48779,0
668756109,Others,Playstore,32,0,0,76051,4,0,0,0
668681853,Video,Playstore,25,1,124535.4545,61207,3,1,19955,2533
668591437,Games,Playstore,38,0,0,74002,4,0,0,0
668573229,Music,Playstore,65,0,NA,42937,2,0,0,0
668547581,Lifestyle,Playstore,65,0,0,41061,3,0,0,0
668544237,ecommerce,Playstore,22,1,0,66112,3,0,0,0
668517165,Travel,Playstore,18,0,0,24700,4,0,0,0
668506237,Education,Playstore,72,1,0,87374,2,1,47804,0
668498781,News,Playstore,69,0,0,27696,2,0,0,0
668491437,Travel,Playstore,74,0,115909.0909,98078,2,1,77660,3485
668359581,Music,Playstore,45,1,0,78249,2,1,40981,5559
668317293,Communication,Playstore,48,1,0,91931,4,0,0,0
668242973,Lifestyle,Playstore,47,1,69265.45455,77501,4,0,0,0
668197261,Sports,Playstore,52,0,0,22387,2,0,0,0
668192221,Banking,Playstore,57,0,NA,15751,4,0,0,0
668052253,ecommerce,Playstore,54,0,36245.45455,28358,3,0,0,0
668001581,ecommerce,Playstore,60,1,0,10055,3,1,73773,0
667937981,Travel,Playstore,54,0,0,16138,3,0,0,0
667832013,Lifestyle,Playstore,79,1,0,44688,3,1,83729,2437
667757293,News,Playstore,28,1,NA,50825,3,0,0,0
667746589,e-Book,Playstore,54,1,177272.7273,87141,4,0,0,0
667744989,ecommerce,Playstore,54,0,1818.181818,72102,3,1,95909,5451
667732045,Music,Playstore,52,1,0,16996,2,0,0,0
667688045,e-Book,Playstore,68,1,0,36363,4,1,12648,6724
667687965,Communication,Playstore,78,0,0,22518,2,0,0,0
667670973,Sports,Playstore,59,1,145454.5455,75512,4,1,96947,9813
667653597,Video,Playstore,15,0,0,10835,2,0,0,0
667630445,Music,Playstore,20,1,0,38565,3,1,59021,2108
667517453,Travel,Playstore,62,0,909.0909091,26269,3,1,96770,0
667483613,Lifestyle,Playstore,73,0,0,78628,3,1,54007,0
667421485,Music,Playstore,72,0,0,23342,4,1,29928,0
667399965,Lifestyle,Playstore,45,1,0,54306,3,0,0,0
667388653,ecommerce,Playstore,64,1,0,62147,2,1,34411,0
667382813,ecommerce,Playstore,32,0,0,71694,3,0,0,0
667378333,Sports,Playstore,48,0,97090.90909,24020,4,0,0,0
667357245,News,Playstore,66,1,0,86496,4,1,59706,0
667278861,Lifestyle,Playstore,48,0,0,79292,2,1,45627,4734
667214605,Games,Playstore,28,0,0,92676,2,0,0,0
667180573,Lifestyle,Playstore,71,0,0,88371,2,1,80293,4516
667175949,Others,Playstore,32,0,0,56206,2,0,0,0
667172445,Video,Playstore,41,1,NA,88906,3,1,57291,8701
667102221,Others,Playstore,27,0,0,33945,3,0,0,0
667051469,Music,Playstore,65,0,0,55830,2,1,48692,0
666946509,Music,Playstore,54,0,14213.63636,60369,3,0,0,0
666937517,Banking,Playstore,41,0,0,69529,2,1,43186,0
666856189,Education,Playstore,76,1,0,80081,4,1,55978,7848
666761421,Banking,Playstore,63,0,NA,52860,4,0,0,0
666690557,Lifestyle,Playstore,28,0,92540.90909,68602,4,0,0,0
666676333,Games,Playstore,40,0,0,79146,4,0,0,0
666657693,Music,Playstore,79,1,0,59388,3,0,0,0
666594221,Others,Playstore,40,0,NA,10519,3,1,68695,5953
666567597,Sports,Playstore,75,0,17272.72727,50445,2,1,42026,5048
666564893,Lifestyle,Playstore,15,1,0,92590,4,1,40264,0
666563821,Banking,Playstore,76,1,0,32817,4,1,18559,0
666546013,Video,Playstore,73,1,0,42086,2,0,0,0
666401341,Lifestyle,Playstore,42,0,59081.81818,66759,4,1,93505,0
666357613,Others,Playstore,48,1,418145.4545,41578,4,0,0,0
666290397,Sports,Playstore,42,1,54545.45455,81865,3,0,0,0
666106477,Lifestyle,Playstore,80,1,0,68354,3,1,26061,7299
666100493,Banking,Playstore,78,1,18181.81818,46628,3,1,71044,0
665911405,News,Playstore,52,0,0,47815,3,1,30784,0
665851053,Lifestyle,Playstore,66,1,0,84078,4,0,0,0
665796973,Banking,Playstore,44,1,0,83274,4,1,32555,3043
665762509,ecommerce,Playstore,44,0,190909.0909,42533,4,1,37833,6295
665716429,ecommerce,Playstore,27,0,0,87306,2,1,16670,1343
665704189,Travel,Playstore,55,0,0,82137,3,0,0,0
665680493,Music,Playstore,18,0,0,70105,3,0,0,0
665644973,Communication,Playstore,41,0,0,44042,2,0,0,0
665582637,Games,Playstore,19,1,0,14623,2,1,15434,0
665491037,Education,Playstore,76,0,0,95615,4,0,0,0
665468813,Music,Playstore,53,1,0,41479,3,0,0,0
665435885,Others,Playstore,73,0,0,54949,2,1,74937,0
665411149,e-Book,Playstore,54,1,0,97939,4,0,0,0
665387933,Video,Playstore,39,0,0,72496,4,1,48363,2288
665318029,ecommerce,Playstore,60,0,0,93062,4,0,0,0
665271069,Lifestyle,Playstore,16,0,NA,59960,3,0,0,0
665237501,Lifestyle,Playstore,59,0,22727.27273,53530,4,0,0,0
665198509,Travel,Playstore,63,1,703636.3636,62659,4,1,78749,5927
665124845,Others,Playstore,36,1,0,37689,2,0,0,0
665110573,Education,Playstore,80,1,0,53054,2,1,95843,0
665072237,Music,Playstore,60,0,0,32083,4,1,41076,0
665040253,Education,Playstore,80,0,25337.27273,75907,4,0,0,0
665002669,Others,Playstore,65,1,0,72209,2,0,0,0
665000237,Music,Playstore,53,1,0,80817,3,1,80554,0
664744733,Others,Playstore,40,0,0,54527,3,0,0,0
664718797,e-Book,Playstore,17,1,50000,70679,4,0,0,0
664714301,Sports,Playstore,71,1,18181.81818,86997,2,1,30926,0
664417885,Lifestyle,Playstore,44,1,0,47972,4,0,0,0
664342493,Communication,Playstore,31,1,26959.09091,51254,2,0,0,0
664286493,News,Playstore,18,0,0,20334,4,0,0,0
664261917,Music,Playstore,17,1,94545.45455,28661,3,0,0,0
664163085,Others,Playstore,66,1,0,70851,4,0,0,0
664156957,Education,Playstore,76,0,0,66058,4,0,0,0
664112093,Banking,Playstore,49,0,NA,63573,2,0,0,0
664085149,Video,Playstore,50,0,215447.2727,50132,2,1,41888,0
664072109,Others,Playstore,75,0,4250,36524,2,1,12407,0
663985149,News,Playstore,28,0,0,18007,3,0,0,0
663976237,Games,Playstore,35,0,NA,14210,4,0,0,0
663932717,e-Book,Playstore,74,0,0,42175,4,1,43010,6912
663919149,Travel,Playstore,78,0,0,15320,4,0,0,0
663816285,ecommerce,Playstore,65,0,77248.18182,36226,4,1,24870,2895
663799917,Banking,Playstore,37,1,0,72213,3,0,0,0
663699389,Video,Playstore,24,1,13636.36364,81371,2,1,79142,0
663699069,Banking,Playstore,32,1,13636.36364,45063,4,1,11351,0
663667021,e-Book,Playstore,72,0,0,65214,4,0,0,0
663620637,Lifestyle,Playstore,71,0,26672.72727,18308,4,0,0,0
663614749,ecommerce,Playstore,58,0,268127.2727,30445,2,1,33872,8650
663606109,Banking,Playstore,29,0,0,23797,4,0,0,0
663510221,Communication,Playstore,50,1,6495.454545,73891,2,1,90053,8979
663471421,Video,Playstore,77,1,20863.63636,32974,4,0,0,0
663442653,ecommerce,Playstore,34,0,0,72543,4,1,22991,1861
663436349,Sports,Playstore,79,0,0,86190,3,1,96198,0
663431853,Communication,Playstore,20,0,0,23630,4,1,16790,0
663398253,Others,Playstore,51,1,13636.36364,82017,4,0,0,0
663357405,News,Playstore,16,1,0,69697,3,1,47730,7172
663261997,Banking,Playstore,43,0,282854.5455,49484,3,0,0,0
663261949,Others,Playstore,76,1,0,54027,3,1,84018,0
663252765,Music,Playstore,80,0,0,14973,3,1,78998,0
663146573,Music,Playstore,52,0,0,45812,4,1,84562,0
663090397,Games,Playstore,51,1,0,91668,3,0,0,0
663073549,Video,Playstore,60,1,0,33968,2,1,68243,0
663045405,Games,Playstore,80,1,NA,84385,3,1,95693,0
662995405,Education,Playstore,55,1,9090.909091,58191,4,0,0,0
662989869,Communication,Playstore,56,1,0,53629,2,1,61068,0
662983021,e-Book,Playstore,51,0,NA,35209,4,0,0,0
662981981,Music,Playstore,54,1,405381.8182,88175,3,1,94608,0
662977325,ecommerce,Playstore,61,1,0,99504,3,0,0,0
662976573,News,Playstore,57,1,NA,93758,3,1,27341,6799
662963037,Banking,Playstore,64,1,0,44185,4,1,80543,0
662855197,Music,Playstore,26,1,0,63742,4,1,19886,5835
662744413,ecommerce,Playstore,60,0,0,29437,4,1,94489,0
662675725,Education,Playstore,53,0,0,73378,4,0,0,0
662644781,Video,Playstore,48,1,91490,25351,4,1,91626,2241
662588813,ecommerce,Playstore,18,0,0,30369,3,0,0,0
662564589,Games,Playstore,43,1,0,15557,4,1,56327,0
662561101,Music,Playstore,78,1,0,37197,4,1,23223,3852
662539805,Communication,Playstore,75,1,0,37631,3,1,34927,5027
662508765,ecommerce,Playstore,34,0,87862.72727,80715,3,1,15401,4546
662475693,e-Book,Playstore,65,1,0,72444,4,0,0,0
662459181,Education,Playstore,60,0,0,43683,2,0,0,0
662433757,Sports,Playstore,48,1,0,93280,2,0,0,0
662383757,Lifestyle,Playstore,17,1,0,35497,2,0,0,0
662308749,Travel,Playstore,41,1,0,16734,3,1,49488,0
662279101,e-Book,Playstore,71,1,5994.545455,46065,3,0,0,0
662192333,Lifestyle,Playstore,17,1,0,22545,4,1,51193,0
662187933,Games,Playstore,79,0,33541.81818,39898,3,1,42474,0
662014909,e-Book,Playstore,79,0,0,59641,3,1,81233,0
661759645,News,Playstore,21,1,0,31468,2,1,99167,0
661737965,Lifestyle,Playstore,26,1,0,79857,4,0,0,0
661728141,Lifestyle,Playstore,55,0,0,20719,3,1,44594,0
661709341,Lifestyle,Playstore,37,1,2231.818182,82237,2,0,0,0
661675245,Communication,Playstore,46,0,0,70190,4,0,0,0
661627021,Others,Playstore,79,0,0,25340,3,0,0,0
661576461,Video,Playstore,47,0,NA,21928,4,0,0,0
661575901,Education,Playstore,35,1,0,10499,2,0,0,0
661553213,Travel,Playstore,55,1,NA,94519,2,0,0,0
661448845,Others,Playstore,60,0,0,21795,4,0,0,0
661274509,News,Playstore,24,1,0,96304,2,1,13835,0
661258429,e-Book,Playstore,50,1,0,59984,2,1,54320,6367
661257821,Music,Playstore,26,0,0,23151,3,1,91400,3372
661165837,Others,Playstore,49,1,0,18721,3,1,98361,0
661034509,Education,Playstore,74,0,0,61214,2,0,0,0
661019485,Lifestyle,Playstore,20,0,13636.36364,90213,2,0,0,0
660968365,News,Playstore,39,0,0,10308,3,0,0,0
660948093,Video,Playstore,58,0,308436.3636,37898,4,0,0,0
660941485,Communication,Playstore,26,0,0,21023,4,1,29164,0
660903261,Travel,Playstore,70,0,0,30009,2,1,46455,0
660857117,Games,Playstore,16,0,9090.909091,11675,4,0,0,0
660760333,ecommerce,Playstore,65,0,115909.0909,25677,2,1,19782,3726
660732749,Others,Playstore,15,0,0,19878,4,0,0,0
660721117,ecommerce,Playstore,64,0,0,98565,3,1,22264,0
660687021,Communication,Playstore,16,1,0,71723,4,0,0,0
660650349,e-Book,Playstore,73,1,0,17639,2,0,0,0
660422445,Sports,Playstore,61,0,45454.54545,76871,4,1,82142,5582
660370397,e-Book,Playstore,56,1,0,48369,2,0,0,0
660238285,Video,Playstore,31,1,0,68669,3,1,88760,0
660236093,Education,Playstore,76,0,0,89263,4,0,0,0
660212285,Lifestyle,Playstore,53,1,0,10089,3,0,0,0
660102845,Others,Playstore,18,0,54545.45455,88937,2,1,25825,7604
660075165,Education,Playstore,72,1,181709.0909,75468,4,1,37087,0
660024701,Banking,Playstore,42,1,NA,27659,2,0,0,0
659821325,Music,Playstore,49,1,0,71609,2,0,0,0
659694093,Banking,Playstore,33,1,54545.45455,35469,3,1,50580,7338
659655917,Others,Playstore,38,0,0,16039,3,1,43662,7836
659608253,News,Playstore,39,1,784090.9091,66694,4,1,19522,0
659586093,News,Playstore,34,0,0,45362,2,0,0,0
659527213,Communication,Playstore,58,1,NA,30934,3,0,0,0
659492285,Video,Playstore,79,0,129081.8182,49905,4,0,0,0
659483773,Others,Playstore,52,0,117190.9091,95503,2,0,0,0
659474397,e-Book,Playstore,53,0,0,63992,4,0,0,0
659361309,Lifestyle,Playstore,64,1,0,44563,4,0,0,0
659341805,Music,Playstore,72,1,NA,95436,4,1,83416,0
659332621,ecommerce,Playstore,68,0,0,59766,2,0,0,0
659201693,Video,Playstore,80,0,0,81726,2,1,42416,1051
659151997,Sports,Playstore,74,1,351696.3636,18458,4,1,65655,8650
659135213,Sports,Playstore,51,0,0,57464,4,1,98236,0
659112669,ecommerce,Playstore,27,1,0,23805,4,0,0,0
659050621,Sports,Playstore,18,0,70831.81818,87477,4,0,0,0
659003997,Others,Playstore,71,0,292727.2727,61049,2,0,0,0
658967309,Lifestyle,Playstore,21,0,9090.909091,71089,3,0,0,0
658956349,ecommerce,Playstore,65,0,NA,16491,3,1,21933,0
658863373,Music,Playstore,79,0,11418.18182,79992,2,0,0,0
658843725,Communication,Playstore,67,0,0,22791,3,0,0,0
658839165,ecommerce,Playstore,41,1,NA,98760,3,1,38507,3574
658825405,News,Playstore,55,1,0,27414,3,1,87244,6950
658802909,Banking,Playstore,24,0,NA,82398,3,0,0,0
658801293,Music,Playstore,38,1,0,14299,4,0,0,0
658800045,Games,Playstore,16,1,2704.545455,95878,4,1,59883,3802
658763885,e-Book,Playstore,73,1,249036.3636,61070,2,1,68625,0
658703661,Banking,Playstore,69,1,0,12230,3,1,75398,0
658697581,Music,Playstore,54,0,36254.54545,57698,2,1,71208,3504
658683469,Lifestyle,Playstore,51,0,0,93529,2,1,24669,6983
658637133,ecommerce,Playstore,16,1,NA,74977,2,0,0,0
658624525,e-Book,Playstore,26,1,1636.363636,57868,3,0,0,0
658548253,News,Playstore,42,1,18136.36364,28310,2,0,0,0
658524861,Video,Playstore,70,0,0,58002,2,0,0,0
643480253,News,Playstore,41,0,613272.7273,43592,3,0,0,0
643455405,Communication,Playstore,40,0,0,68860,2,1,35655,0
643386221,Others,Playstore,52,1,NA,47418,2,0,0,0
643380141,e-Book,Playstore,67,0,0,91643,4,1,58395,3136
643328701,Communication,Playstore,57,0,18181.81818,47271,3,1,52796,0
643127357,Sports,Playstore,54,1,NA,91232,3,0,0,0
639992989,Others,Playstore,48,1,13568.18182,20350,3,0,0,0
639992941,Banking,Playstore,16,1,0,40630,2,0,0,0
639968125,ecommerce,Playstore,31,0,42509.09091,22316,2,1,48067,4893
639962029,Education,Playstore,58,0,0,40776,4,1,38877,0
639942269,Communication,Playstore,22,0,0,53521,4,1,37672,0
639916237,Sports,Playstore,36,0,0,27367,3,0,0,0
639893949,Lifestyle,Playstore,28,0,NA,12359,4,1,15812,0
639792301,e-Book,Playstore,68,0,0,65210,2,0,0,0
639775661,News,Playstore,26,0,81372.72727,77875,4,1,16656,1333
639774621,Education,Playstore,18,0,NA,72862,2,1,65858,1550
639602701,Others,Playstore,49,1,0,38548,4,1,37916,7788
639542701,Travel,Playstore,58,1,0,49039,3,1,84662,2734
639520221,Others,Playstore,25,0,0,17553,3,1,97524,0
639418509,Lifestyle,Playstore,16,0,0,32170,2,1,74145,0
639349693,Music,Playstore,37,0,22104.54545,13074,2,1,55038,0
639207501,Communication,Playstore,18,1,0,46442,2,0,0,0
639194765,News,Playstore,32,1,0,51306,3,1,20401,6628
639144765,News,Playstore,35,0,0,60056,4,0,0,0
639034605,Education,Playstore,43,1,NA,12641,4,0,0,0
638966157,Music,Playstore,22,1,0,98414,3,1,71439,0
638882317,e-Book,Playstore,67,0,0,69052,2,0,0,0
638866237,Travel,Playstore,20,0,NA,81656,2,0,0,0
638838237,News,Playstore,48,0,78168.18182,80175,4,0,0,0
638825565,ecommerce,Playstore,31,1,NA,15000,4,0,0,0
638823725,ecommerce,Playstore,68,0,NA,81855,4,1,88080,0
638785517,e-Book,Playstore,70,1,52545.45455,19757,2,1,41874,0
638739981,ecommerce,Playstore,48,1,NA,61737,4,1,62571,0
638703917,Travel,Playstore,79,0,60909.09091,11039,2,0,0,0
638679629,e-Book,Playstore,68,0,0,59761,2,1,39746,0
638677821,Communication,Playstore,53,1,5763.636364,41549,4,1,83873,7688
638643069,Education,Playstore,31,0,0,55620,4,0,0,0
638625565,Video,Playstore,57,1,0,25687,3,0,0,0
638547149,Video,Playstore,70,1,0,87825,4,1,18480,0
638542941,Others,Playstore,64,1,0,42935,3,0,0,0
638535725,Video,Playstore,71,1,0,70214,2,0,0,0
638425213,Sports,Playstore,22,1,0,58428,3,0,0,0
638420269,ecommerce,Playstore,43,0,24363.63636,56074,3,0,0,0
638284109,News,Playstore,35,0,53884.54545,13027,4,1,70183,5489
638252765,Sports,Playstore,29,1,13636.36364,23720,3,0,0,0
638102813,Others,Playstore,57,1,0,22550,4,1,45048,0
638089133,Sports,Playstore,42,1,127272.7273,98782,4,0,0,0
638076653,Games,Playstore,72,1,18181.81818,71602,3,0,0,0
638038589,Others,Playstore,54,0,NA,25824,2,0,0,0
638016477,Video,Playstore,21,1,0,64284,4,1,46903,0
637996349,Sports,Playstore,19,1,NA,86522,4,1,61592,0
637974125,Games,Playstore,59,0,0,64636,4,1,34599,2500
637929549,ecommerce,Playstore,37,0,227254.5455,15167,3,1,86128,0
637794861,ecommerce,Playstore,45,0,0,68628,2,1,12235,0
637778861,News,Playstore,74,1,9090.909091,67136,2,0,0,0
637747981,e-Book,Playstore,49,1,0,63719,4,1,22160,4342
637684941,News,Playstore,19,1,0,74680,2,1,44253,6335
637684061,Music,Playstore,23,1,18150.90909,21815,2,1,78265,0
637641805,Lifestyle,Playstore,78,1,0,95078,4,0,0,0
637639101,Music,Playstore,51,1,196350,31690,4,0,0,0
637588637,Others,Playstore,70,0,890,63457,2,0,0,0
637575709,Banking,Playstore,56,0,0,91076,4,0,0,0
637541709,Others,Playstore,73,1,0,87242,3,1,49194,5796
637500253,Sports,Playstore,57,1,0,85940,4,0,0,0
637497917,Video,Playstore,69,1,0,42783,4,0,0,0
637462173,News,Playstore,15,0,0,36262,3,0,0,0
637335709,Video,Playstore,65,0,0,66093,3,1,19477,1190
637119757,Others,Playstore,76,1,0,48325,4,1,36168,4626
637074461,Communication,Playstore,65,0,0,39887,4,0,0,0
637055837,News,Playstore,70,0,163609.0909,57066,4,0,0,0
637038781,e-Book,Playstore,77,0,22727.27273,73772,4,0,0,0
636964461,Others,Playstore,40,1,0,75580,3,0,0,0
636951373,Games,Playstore,26,0,253554.5455,65056,3,0,0,0
636916701,Music,Playstore,43,1,0,99601,3,0,0,0
636907261,Banking,Playstore,51,0,0,92389,3,1,61164,8952
636895149,Travel,Playstore,57,1,0,29357,4,1,33515,9787
636895037,Banking,Playstore,57,0,56363.63636,74545,2,1,25332,0
636874173,e-Book,Playstore,27,0,0,96383,4,1,82045,0
636827869,Lifestyle,Playstore,20,1,0,80380,3,0,0,0
636826589,Lifestyle,Playstore,15,1,151765.4545,60608,3,1,68000,0
636572381,Sports,Playstore,53,0,0,82154,3,1,16071,3354
636509485,Music,Playstore,17,0,0,52478,2,0,0,0
636450733,News,Playstore,46,0,0,56264,3,0,0,0
636448397,News,Playstore,63,1,0,80310,4,0,0,0
636421533,Education,Playstore,72,0,19863.63636,18400,2,0,0,0
636310173,Others,Playstore,53,1,0,75477,2,1,81904,0
636299709,Video,Playstore,71,0,0,66573,4,1,77326,0
636276557,Banking,Playstore,53,0,104054.5455,40015,2,1,50780,0
636245725,Video,Playstore,22,1,0,47798,2,1,85440,0
636199581,Banking,Playstore,74,1,245304.5455,49424,3,1,12611,2102
636198029,Travel,Playstore,16,0,0,15114,4,1,10109,0
636170413,Sports,Playstore,66,0,0,17792,4,1,49151,0
636095181,Travel,Playstore,71,0,325113.6364,84502,2,0,0,0
636090285,Banking,Playstore,44,1,0,21943,3,0,0,0
636006301,ecommerce,Playstore,77,1,108181.8182,15917,3,1,42713,4707
635983453,ecommerce,Playstore,61,1,0,37686,4,1,46085,5872
635935693,Games,Playstore,22,0,0,97893,4,0,0,0
635872045,Music,Playstore,24,0,0,76500,2,1,23013,2897
635832029,Sports,Playstore,75,1,0,55628,4,0,0,0
635777565,Travel,Playstore,56,1,39590.90909,88190,2,1,22087,5706
635719053,Music,Playstore,61,1,0,98966,3,1,90851,0
635561469,Video,Playstore,75,1,0,40815,2,1,59497,0
635555501,ecommerce,Playstore,50,1,0,85122,2,1,85192,0
635515117,News,Playstore,24,0,126272.7273,15583,4,1,44451,0
635416909,Banking,Playstore,22,1,0,41946,4,1,37594,2863
635407613,Music,Playstore,17,1,NA,14101,4,0,0,0
635402909,Video,Playstore,32,1,0,33687,3,1,99106,0
635279309,Banking,Playstore,45,0,0,87855,4,0,0,0
635208941,Lifestyle,Playstore,17,1,0,95995,2,1,13571,3195
635182237,Music,Playstore,58,0,0,70933,4,1,43344,0
635118317,e-Book,Playstore,65,1,0,56843,2,1,80538,0
634939021,Education,Playstore,70,0,0,16070,3,0,0,0
634935869,Games,Playstore,37,1,0,63177,4,0,0,0
634926525,Music,Playstore,15,0,0,51357,4,1,92569,1516
634873757,Communication,Playstore,47,0,47663.63636,97280,3,1,22085,3561
634868925,Sports,Playstore,48,1,0,22636,2,1,32365,5205
634851613,Games,Playstore,21,1,0,75525,4,0,0,0
634777373,News,Playstore,74,1,0,32897,3,1,25257,0
634733053,Travel,Playstore,58,0,256363.6364,58750,3,1,49766,0
634699165,e-Book,Playstore,62,1,NA,22110,3,0,0,0
634687533,Communication,Playstore,24,0,0,58868,3,0,0,0
634674733,ecommerce,Playstore,61,0,37090.90909,37207,3,1,25185,3117
634671869,Sports,Playstore,70,0,0,73329,4,1,55420,6722
634658909,Lifestyle,Playstore,44,1,0,90898,2,0,0,0
634652749,Communication,Playstore,57,1,4486.363636,43935,3,0,0,0
634530573,Sports,Playstore,54,0,0,63090,4,1,82603,2946
634388125,Video,Playstore,45,1,NA,62419,4,0,0,0
634345117,ecommerce,Playstore,76,1,28181.81818,66401,4,0,0,0
634332397,Banking,Playstore,23,1,0,11582,2,1,56277,9455
634275645,ecommerce,Playstore,73,1,18172.72727,21445,3,1,47233,3356
634261725,Sports,Playstore,23,0,0,79522,4,1,75570,0
634261213,Banking,Playstore,40,0,14542.72727,90712,2,1,89227,0
634255245,ecommerce,Playstore,61,0,0,30753,4,0,0,0
634245325,Video,Playstore,59,1,0,15941,3,0,0,0
634241101,Travel,Playstore,63,1,0,43819,2,1,96409,0
634240189,ecommerce,Playstore,30,0,0,40018,2,0,0,0
634226461,Sports,Playstore,28,0,0,61723,3,0,0,0
634213949,ecommerce,Playstore,42,1,9090.909091,33007,3,0,0,0
634174093,Sports,Playstore,24,0,0,15150,2,0,0,0
634147117,Banking,Playstore,68,1,0,11298,3,0,0,0
634144221,Music,Playstore,25,0,0,77239,3,1,72516,0
634130797,Travel,Playstore,61,0,0,25911,2,1,58549,0
634122813,News,Playstore,29,1,0,95290,4,0,0,0
634122157,ecommerce,Playstore,51,0,NA,69267,4,0,0,0
634120397,Sports,Playstore,37,1,22636.36364,81692,4,1,26194,0
